Data e hora,Biblioteca (C),Aulas (B),Cafetaria (O),Quimica (E),Minas e Metalurgia (F),Civil (G),Civil Norte (H),Electrotecnia (I),Mecanica (L),Mecanica Norte (M)
19/02/2024 11:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
19/02/2024 12:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
19/02/2024 13:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
19/02/2024 14:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
19/02/2024 15:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
19/02/2024 16:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
19/02/2024 17:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
19/02/2024 18:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
19/02/2024 19:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
19/02/2024 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19/02/2024 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19/02/2024 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19/02/2024 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/02/2024 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/02/2024 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/02/2024 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/02/2024 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/02/2024 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/02/2024 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/02/2024 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/02/2024 07:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
20/02/2024 08:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
20/02/2024 09:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
20/02/2024 10:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
20/02/2024 11:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
20/02/2024 12:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
20/02/2024 13:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
20/02/2024 14:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
20/02/2024 15:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
20/02/2024 16:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
20/02/2024 17:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
20/02/2024 18:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
20/02/2024 19:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
20/02/2024 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/02/2024 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/02/2024 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/02/2024 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21/02/2024 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21/02/2024 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21/02/2024 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21/02/2024 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21/02/2024 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21/02/2024 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21/02/2024 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21/02/2024 07:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
21/02/2024 08:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
21/02/2024 09:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
21/02/2024 10:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
21/02/2024 11:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
21/02/2024 12:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
21/02/2024 13:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
21/02/2024 14:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
21/02/2024 15:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
21/02/2024 16:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
21/02/2024 17:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
21/02/2024 18:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
21/02/2024 19:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
21/02/2024 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21/02/2024 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21/02/2024 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21/02/2024 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22/02/2024 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22/02/2024 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22/02/2024 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22/02/2024 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22/02/2024 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22/02/2024 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22/02/2024 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22/02/2024 07:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
22/02/2024 08:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
22/02/2024 09:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
22/02/2024 10:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
22/02/2024 11:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
22/02/2024 12:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
22/02/2024 13:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
22/02/2024 14:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
22/02/2024 15:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
22/02/2024 16:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
22/02/2024 17:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
22/02/2024 18:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
22/02/2024 19:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
22/02/2024 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22/02/2024 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22/02/2024 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22/02/2024 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23/02/2024 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23/02/2024 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23/02/2024 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23/02/2024 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23/02/2024 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23/02/2024 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23/02/2024 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23/02/2024 07:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
23/02/2024 08:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
23/02/2024 09:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
23/02/2024 10:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
23/02/2024 11:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
23/02/2024 12:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
23/02/2024 13:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
23/02/2024 14:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
23/02/2024 15:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
23/02/2024 16:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
23/02/2024 17:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
23/02/2024 18:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
23/02/2024 19:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
23/02/2024 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23/02/2024 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23/02/2024 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23/02/2024 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24/02/2024 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24/02/2024 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24/02/2024 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24/02/2024 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24/02/2024 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24/02/2024 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24/02/2024 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24/02/2024 07:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
24/02/2024 08:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
24/02/2024 09:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
24/02/2024 10:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
24/02/2024 11:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
24/02/2024 12:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
24/02/2024 13:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
24/02/2024 14:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
24/02/2024 15:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
24/02/2024 16:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
24/02/2024 17:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
24/02/2024 18:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
24/02/2024 19:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
24/02/2024 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24/02/2024 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24/02/2024 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24/02/2024 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/02/2024 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/02/2024 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/02/2024 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/02/2024 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/02/2024 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/02/2024 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/02/2024 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/02/2024 07:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
25/02/2024 08:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
25/02/2024 09:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
25/02/2024 10:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
25/02/2024 11:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
25/02/2024 12:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
25/02/2024 13:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
25/02/2024 14:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
25/02/2024 15:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
25/02/2024 16:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
25/02/2024 17:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
25/02/2024 18:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
25/02/2024 19:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
25/02/2024 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/02/2024 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/02/2024 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/02/2024 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/02/2024 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/02/2024 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/02/2024 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/02/2024 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/02/2024 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/02/2024 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/02/2024 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/02/2024 07:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
26/02/2024 08:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
26/02/2024 09:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
26/02/2024 10:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
26/02/2024 11:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
26/02/2024 12:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
26/02/2024 13:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
26/02/2024 14:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
26/02/2024 15:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
26/02/2024 16:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
26/02/2024 17:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
26/02/2024 18:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
26/02/2024 19:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
26/02/2024 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/02/2024 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/02/2024 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/02/2024 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/02/2024 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/02/2024 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/02/2024 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/02/2024 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/02/2024 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/02/2024 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/02/2024 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/02/2024 07:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
27/02/2024 08:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
27/02/2024 09:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
27/02/2024 10:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
27/02/2024 11:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
27/02/2024 12:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
27/02/2024 13:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
27/02/2024 14:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
27/02/2024 15:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
27/02/2024 16:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
27/02/2024 17:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
27/02/2024 18:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
27/02/2024 19:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
27/02/2024 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/02/2024 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/02/2024 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/02/2024 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/02/2024 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/02/2024 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/02/2024 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/02/2024 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/02/2024 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/02/2024 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/02/2024 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/02/2024 07:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
28/02/2024 08:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
28/02/2024 09:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
28/02/2024 10:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
28/02/2024 11:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
28/02/2024 12:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
28/02/2024 13:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
28/02/2024 14:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
28/02/2024 15:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
28/02/2024 16:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
28/02/2024 17:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
28/02/2024 18:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
28/02/2024 19:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
28/02/2024 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/02/2024 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/02/2024 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/02/2024 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/02/2024 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/02/2024 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/02/2024 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/02/2024 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/02/2024 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/02/2024 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/02/2024 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/02/2024 07:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
29/02/2024 08:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
29/02/2024 09:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
29/02/2024 10:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
29/02/2024 11:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
29/02/2024 12:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
29/02/2024 13:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
29/02/2024 14:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
29/02/2024 15:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
29/02/2024 16:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
29/02/2024 17:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
29/02/2024 18:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
29/02/2024 19:00:00,5.695,14.537,1.213,2.914,2.757,3.046,6.257,7.063,2.457,2.635
29/02/2024 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/02/2024 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/02/2024 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/02/2024 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/03/2024 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/03/2024 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/03/2024 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/03/2024 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/03/2024 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/03/2024 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/03/2024 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/03/2024 07:00:00,5.604,14.803,1.492,2.566,2.608,3.261,4.551,7.405,2.899,2.514
01/03/2024 08:00:00,5.604,14.803,1.492,2.566,2.608,3.261,4.551,7.405,2.899,2.514
